id,text,authentic
52001005,"For our gospel came not unto you in word only, but also in power, and in the Holy Ghost, and in much assurance; as ye know what manner of men we were among you for your sake.",TRUE
52001006,"And ye became followers of us, and of the Lord, having received the word in much affliction, with joy of the Holy Ghost.",TRUE
52001007,So that ye were ensamples to all that believe in Macedonia and Achaia.,TRUE
52001008,"For from you sounded out the word of the Lord not only in Macedonia and Achaia, but also in every place your faith to God-ward is spread abroad; so that we need not to speak any thing.",TRUE
52001009,"For they themselves shew of us what manner of entering in we had unto you, and how ye turned to God from idols to serve the living and true God;",TRUE
52001010,"And to wait for his Son from heaven, whom he raised from the dead, even Jesus, which delivered us from the wrath to come.",TRUE
52002001,"For yourselves, brethren, know our entrance in unto you, that it was not in vain:",TRUE
52002002,"But even after that we had suffered before, and were shamefully entreated, as ye know, at Philippi, we were bold in our God to speak unto you the gospel of God with much contention.",TRUE
52002003,"For our exhortation was not of deceit, nor of uncleanness, nor in guile:",TRUE
52002004,"But as we were allowed of God to be put in trust with the gospel, even so we speak; not as pleasing men, but God, which trieth our hearts.",TRUE
52002005,"For neither at any time used we flattering words, as ye know, nor a cloke of covetousness; God is witness:",TRUE
52002006,"Nor of men sought we glory, neither of you, nor yet of others, when we might have been burdensome, as the apostles of Christ.",TRUE
52002007,"But we were gentle among you, even as a nurse cherisheth her children:",TRUE
52002008,"So being affectionately desirous of you, we were willing to have imparted unto you, not the gospel of God only, but also our own souls, because ye were dear unto us.",TRUE
52002009,"For ye remember, brethren, our labour and travail: for labouring night and day, because we would not be chargeable unto any of you, we preached unto you the gospel of God.",TRUE
52002010,"Ye are witnesses, and God also, how holily and justly and unblameably we behaved ourselves among you that believe:",TRUE
52002011,"As ye know how we exhorted and comforted and charged every one of you, as a father doth his children,",TRUE
52002012,"That ye would walk worthy of God, who hath called you unto his kingdom and glory.",TRUE
52002013,"For this cause also thank we God without ceasing, because, when ye received the word of God which ye heard of us, ye received it not as the word of men, but as it is in truth, the word of God, which effectually worketh also in you that believe.",TRUE
52002014,"For ye, brethren, became followers of the churches of God which in Judaea are in Christ Jesus: for ye also have suffered like things of your own countrymen, even as they have of the Jews:",TRUE
52002015,"Who both killed the Lord Jesus, and their own prophets, and have persecuted us; and they please not God, and are contrary to all men:",TRUE
52002016,"Forbidding us to speak to the Gentiles that they might be saved, to fill up their sins alway: for the wrath is come upon them to the uttermost.",TRUE
52002017,"But we, brethren, being taken from you for a short time in presence, not in heart, endeavoured the more abundantly to see your face with great desire.",TRUE
52002018,"Wherefore we would have come unto you, even I Paul, once and again; but Satan hindered us.",TRUE
52002019,"For what is our hope, or joy, or crown of rejoicing? Are not even ye in the presence of our Lord Jesus Christ at his coming?",TRUE
52002020,For ye are our glory and joy.,TRUE
52003001,"Wherefore when we could no longer forbear, we thought it good to be left at Athens alone;",TRUE
52003002,"And sent Timotheus, our brother, and minister of God, and our fellowlabourer in the gospel of Christ, to establish you, and to comfort you concerning your faith:",TRUE
52003003,That no man should be moved by these afflictions: for yourselves know that we are appointed thereunto.,TRUE
52003004,"For verily, when we were with you, we told you before that we should suffer tribulation; even as it came to pass, and ye know.",TRUE
52003005,"For this cause, when I could no longer forbear, I sent to know your faith, lest by some means the tempter have tempted you, and our labour be in vain.",TRUE
52003006,"But now when Timotheus came from you unto us, and brought us good tidings of your faith and charity, and that ye have good remembrance of us always, desiring greatly to see us, as we also to see you:",TRUE
52003007,"Therefore, brethren, we were comforted over you in all our affliction and distress by your faith:",TRUE
52003008,"For now we live, if ye stand fast in the Lord.",TRUE
52003009,"For what thanks can we render to God again for you, for all the joy wherewith we joy for your sakes before our God;",TRUE
52003010,"Night and day praying exceedingly that we might see your face, and might perfect that which is lacking in your faith?",TRUE
52003011,"Now God himself and our Father, and our Lord Jesus Christ, direct our way unto you.",TRUE
52003012,"And the Lord make you to increase and abound in love one toward another, and toward all men, even as we do toward you:",TRUE
52003013,"To the end he may stablish your hearts unblameable in holiness before God, even our Father, at the coming of our Lord Jesus Christ with all his saints.",TRUE
52004001,"Furthermore then we beseech you, brethren, and exhort you by the Lord Jesus, that as ye have received of us how ye ought to walk and to please God, so ye would abound more and more.",TRUE
52004002,For ye know what commandments we gave you by the Lord Jesus.,TRUE
52004003,"For this is the will of God, even your sanctification, that ye should abstain from fornication:",TRUE
52004004,That every one of you should know how to possess his vessel in sanctification and honour;,TRUE
52004005,"Not in the lust of concupiscence, even as the Gentiles which know not God:",TRUE
52004006,"That no man go beyond and defraud his brother in any matter: because that the Lord is the avenger of all such, as we also have forewarned you and testified.",TRUE
52004007,"For God hath not called us unto uncleanness, but unto holiness.",TRUE
52004008,"He therefore that despiseth, despiseth not man, but God, who hath also given unto us his holy Spirit.",TRUE
52004009,But as touching brotherly love ye need not that I write unto you: for ye yourselves are taught of God to love one another.,TRUE
52004010,"And indeed ye do it toward all the brethren which are in all Macedonia: but we beseech you, brethren, that ye increase more and more;",TRUE
52004011,"And that ye study to be quiet, and to do your own business, and to work with your own hands, as we commanded you;",TRUE
52004012,"That ye may walk honestly toward them that are without, and that ye may have lack of nothing.",TRUE
52004013,"But I would not have you to be ignorant, brethren, concerning them which are asleep, that ye sorrow not, even as others which have no hope.",TRUE
